AirportCode;AirportName;CountryCode;CountryName;LocalizedCountryName;CityCode;CityName;LocalizedCityName;StateCode;StateName;Rating;IfActive
LZR;Lizard Island;AU;Australia;Avustralya;LZR;Lizard Island;NULL;QL;Queensland;0;1
LZU;Gwinnett County;US;United States Of America;Amerika;LZU;Lawrenceville;NULL;GA;Georgia;0;1
LZY;Lin Zhi;CN;China -Excl Hong Kong Sar-;Çin;LZY;Lin Zhi;NULL;NULL;NULL;0;1
MAA;Chennai;IN;India;Hindistan;MAA;Chennai;Chennai;NULL;NULL;12;1
MAB;Maraba;BR;Brazil;Brezilya;MAB;Maraba;NULL;PA;Para;0;1
MAC;Smart;US;United States Of America;Amerika;MCN;Macon;NULL;GA;Georgia;0;1
MAD;Barajas;ES;Spain;Ýspanya;MAD;Madrid;NULL;NULL;NULL;724;1
MAE;Madera;US;United States Of America;Amerika;MAE;Madera;NULL;CA;California;0;1
MAF;Odessa;US;United States Of America;Amerika;MAF;Midland;NULL;TX;Texas;0;1
MAG;Madang;PG;Papua New Guinea;Papua Yeni Gine;MAG;Madang;NULL;NULL;NULL;0;1
MAH;Menorca;ES;Spain;Ýspanya;MAH;Menorca;NULL;NULL;NULL;0;1
MAI;Mangochi;MW;Malawi;Malavi;MAI;Mangochi;NULL;NULL;NULL;0;1
MAJ;Amata Kabua Intl;MH;Marshall Islands;Marshall Adalarý;MAJ;Majuro;NULL;NULL;NULL;0;1
MAK;Malakal;SD;Sudan;Sudan;MAK;Malakal;NULL;NULL;NULL;0;1
MAL;Mangole;ID;Indonesia;Endonezya;MAL;Mangole;NULL;NULL;NULL;1;1
MAM;Matamoros;MX;Mexico;Meksika;MAM;Matamoros;NULL;NULL;NULL;0;1
MAN;Manchester Airport;GB;United Kingdom;Ýngiltere;MAN;Manchester;NULL;NULL;NULL;258;1
MAO;Eduardo Gomes;BR;Brazil;Brezilya;MAO;Manaus;NULL;AM;Amazonas;0;1
MAP;Mamai;PG;Papua New Guinea;Papua Yeni Gine;MAP;Mamai;NULL;NULL;NULL;0;1
MAQ;Mae Sot;TH;Thailand;Tayland;MAQ;Mae Sot;NULL;NULL;NULL;0;1
MAR;La Chinita;VE;Venezuela;Venezuela;MAR;Maracaibo;NULL;NULL;NULL;0;1
MAS;Momote;PG;Papua New Guinea;Papua Yeni Gine;MAS;Manus Island;NULL;NULL;NULL;1;1
MAT;Tshimpi;CD;Congo The Democratic Rep Of;Kongo Demokratik Cumhuriyeti;MAT;Matadi;NULL;NULL;NULL;1;1
MAU;Maupiti;PF;French Polynesia;Fransýz Polinezyasý;MAU;Maupiti;NULL;NULL;NULL;0;1
MAV;Maloelap Island;MH;Marshall Islands;Marshall Adalarý;MAV;Maloelap Island;NULL;NULL;NULL;0;1
MAW;Malden;US;United States Of America;Amerika;MAW;Malden;NULL;MO;Missouri;0;1
MAX;Matam;SN;Senegal;Senegal;MAX;Matam;NULL;NULL;NULL;0;1
MAY;Mangrove Cay;BS;Bahamas;Bahamalar;MAY;Mangrove Cay;NULL;NULL;NULL;4;1
MAZ;De Hostos;PR;Puerto Rico;Porto Riko;MAZ;Mayaguez;NULL;NULL;NULL;0;1
MBA;Moi Intl;KE;Kenya;Kenya;MBA;Mombasa;NULL;NULL;NULL;2;1
MBB;Marble Bar;AU;Australia;Avustralya;MBB;Marble Bar;NULL;WA;Western Australia;0;1
MBC;Mbigou;GA;Gabon;Gabon;MBC;Mbigou;NULL;NULL;NULL;0;1
MBD;Mmabatho Intl;ZA;South Africa;Güney Afrika;MBD;Mmabatho;NULL;NULL;NULL;0;1
MBE;Monbetsu;JP;Japan;Japonya;MBE;Monbetsu;NULL;NULL;NULL;0;1
MBF;Mount Buffalo;AU;Australia;Avustralya;MBF;Mount Buffalo;NULL;VI;Victoria;0;1
MBG;Mobridge;US;United States Of America;Amerika;MBG;Mobridge;NULL;SD;South Dakota;0;1
MBH;Maryborough;AU;Australia;Avustralya;MBH;Maryborough;NULL;QL;Queensland;0;1
MBI;Mbeya;TZ;Tanzania-United Republic;Tanzanya;MBI;Mbeya;NULL;NULL;NULL;0;1
MBJ;Sangster Intl;JM;Jamaica;Jamaika;MBJ;Montego Bay;NULL;NULL;NULL;0;1
MBK;Matupa;BR;Brazil;Brezilya;MBK;Matupa;NULL;MT;Mato Grosso;0;1
MBL;Blacker;US;United States Of America;Amerika;MBL;Manistee;NULL;MI;Michigan;0;1
MBM;Mkambati;ZA;South Africa;Güney Afrika;MBM;Mkambati;NULL;NULL;NULL;0;1
MBN;Mount Barnett;AU;Australia;Avustralya;MBN;Mount Barnett;NULL;WA;Western Australia;0;1
MBO;Mamburao;PH;Philippines;Filipinler;MBO;Mamburao;NULL;NULL;NULL;0;1
MBP;Moyobamba;PE;Peru;Peru;MBP;Moyobamba;NULL;NULL;NULL;0;1
MBQ;Mbarara;UG;Uganda;Uganda;MBQ;Mbarara;NULL;NULL;NULL;0;1
MBR;Mbout;MR;Mauritania;Moritanya;MBR;Mbout;NULL;NULL;NULL;0;1
MBS;Tri City;US;United States Of America;Amerika;MBS;Saginaw;NULL;MI;Michigan;0;1
MBT;Masbate;PH;Philippines;Filipinler;MBT;Masbate;NULL;NULL;NULL;0;1
MBU;Mbambanakira;SB;Solomon Islands;Solomon Adalarý;MBU;Mbambanakira;NULL;NULL;NULL;0;1
MBV;Masa;PG;Papua New Guinea;Papua Yeni Gine;MBV;Masa;NULL;NULL;NULL;0;1
MBW;Moorabbin;AU;Australia;Avustralya;MBW;Moorabbin;NULL;VI;Victoria;0;1
MBX;Edvard Rusjan;SI;Slovenia;Slovenya;MBX;Maribor;NULL;NULL;NULL;0;1
MBY;Moberly;US;United States Of America;Amerika;MBY;Moberly;NULL;MO;Missouri;0;1
MBZ;Maues;BR;Brazil;Brezilya;MBZ;Maues;NULL;AM;Amazonas;0;1
MCA;Macenta;GN;Guinea;Gine;MCA;Macenta;NULL;NULL;NULL;0;1
MCB;Pike County;US;United States Of America;Amerika;MCB;Mccomb;NULL;MS;Mississipi;0;1
MCC;Mcclellan Afb;US;United States Of America;Amerika;SAC;Sacramento;NULL;CA;California;0;1
MCD;Mackinac Island;US;United States Of America;Amerika;MCD;Mackinac Island;NULL;MI;Michigan;0;1
MCE;Macready Regional Apt;US;United States Of America;Amerika;MCE;Merced;NULL;CA;California;0;1
MCF;Mac Dill Afb;US;United States Of America;Amerika;TPA;Tampa;NULL;FL;Florida;28;1
MCG;Mcgrath;US;United States Of America;Amerika;MCG;Mcgrath;NULL;AK;Alaska;0;1
MCH;Machala;EC;Ecuador;Ekvator;MCH;Machala;NULL;NULL;NULL;0;1
MCI;Kansas City Intl;US;United States Of America;Amerika;MKC;Kansas City;NULL;MO;Missouri;1;1
MCJ;Maicao;CO;Colombia;Kolombiya;MCJ;Maicao;NULL;NULL;NULL;0;1
MCK;Mccook;US;United States Of America;Amerika;MCK;Mccook;NULL;NE;Nebraska;0;1
MCL;Mount Mckinley;US;United States Of America;Amerika;MCL;Mount Mckinley;NULL;AK;Alaska;0;1
MCN;Lewis B Wilson;US;United States Of America;Amerika;MCN;Macon;NULL;GA;Georgia;0;1
MCO;Orlando Intl;US;United States Of America;Amerika;ORL;Orlando;NULL;FL;Florida;27;1
MCP;Macapa Intl;BR;Brazil;Brezilya;MCP;Macapa;NULL;AP;Amapa;0;1
MCQ;Miskolc;HU;Hungary;Macaristan;MCQ;Miskolc;NULL;NULL;NULL;0;1
MCR;Melchor De Menco;GT;Guatemala;Guatemala;MCR;Melchor De Menco;NULL;NULL;NULL;0;1
MCS;Monte Caseros;AR;Argentina;Arjantin;MCS;Monte Caseros;NULL;CR;Corrientes;0;1
MCT;Muscat International;OM;Oman;Umman;MCT;Muscat;NULL;NULL;NULL;89;1
MCU;Gueret;FR;France;Fransa;MCU;Montlucon;NULL;NULL;NULL;0;1
MCV;Mcarthur River;AU;Australia;Avustralya;MCV;Mcarthur River;NULL;NT;Northern Territory;0;1
MCW;Mason City;US;United States Of America;Amerika;MCW;Mason City;NULL;IA;Iowa;0;1
MCX;Uytash;RU;Russia;Rusya;MCX;Makhachkala;NULL;NULL;NULL;1;1
MCY;Maroochydore;AU;Australia;Avustralya;MCY;Sunshine Coast;NULL;QL;Queensland;0;1
MCZ;Palmares;BR;Brazil;Brezilya;MCZ;Maceio;NULL;AL;Alagoas;0;1
MDA;Martindale;US;United States Of America;Amerika;SAT;San Antonio;NULL;TX;Texas;4;1
MDB;Melinda;BZ;Belize;Belize;MDB;Melinda;NULL;NULL;NULL;0;1
MDC;Samratulangi;ID;Indonesia;Endonezya;MDC;Manado;NULL;NULL;NULL;0;1
MDD;Airpark;US;United States Of America;Amerika;MAF;Midland;NULL;TX;Texas;0;1
MDE;J M Cordova;CO;Colombia;Kolombiya;MDE;Medellin;NULL;NULL;NULL;0;1
MDF;Medford;US;United States Of America;Amerika;MDF;Medford;NULL;WI;Wisconsin;0;1
MDG;Mudanjiang;CN;China -Excl Hong Kong Sar-;Çin;MDG;Mudanjiang;NULL;NULL;NULL;0;1
MDH;Sth Illinois;US;United States Of America;Amerika;MDH;Carbondale;NULL;IL;Illinois;0;1
MDI;Makurdi;NG;Nigeria;Nijerya;MDI;Makurdi;NULL;NULL;NULL;0;1
MDJ;City County;US;United States Of America;Amerika;MDJ;Madras;NULL;OR;Oregon;0;1
MDK;Mbandaka;CD;Congo The Democratic Rep Of;Kongo Demokratik Cumhuriyeti;MDK;Mbandaka;NULL;NULL;NULL;0;1
MDL;Annisaton;MM;Myanmar;Myanmar;MDL;Mandalay;NULL;NULL;NULL;4;1
MDM;Munduku;PG;Papua New Guinea;Papua Yeni Gine;MDM;Munduku;NULL;NULL;NULL;0;1
MDN;Jefferson Grd;US;United States Of America;Amerika;MDN;Madison;NULL;IN;Indiana;0;1
MDO;Interm;US;United States Of America;Amerika;MDO;Middleton Island;NULL;AK;Alaska;0;1
MDP;Mindiptana;ID;Indonesia;Endonezya;MDP;Mindiptana;NULL;NULL;NULL;0;1
MDQ;Astor Piazzolla;AR;Argentina;Arjantin;MDQ;Mar Del Plata;NULL;BA;Buenos Aires;0;1
MDR;Medfra;US;United States Of America;Amerika;MDR;Medfra;NULL;AK;Alaska;0;1
MDS;Middle Caicos;TC;Turks And Caicos Islands;Turks And Caicos Adalarý;MDS;Middle Caicos;NULL;NULL;NULL;0;1
MDT;Harrisburg Intl;US;United States Of America;Amerika;HAR;Harrisburg;NULL;PA;Pennsylvania;0;1
MDU;Mendi;PG;Papua New Guinea;Papua Yeni Gine;MDU;Mendi;NULL;NULL;NULL;0;1
MDV;Medouneu;GA;Gabon;Gabon;MDV;Medouneu;NULL;NULL;NULL;0;1
MDW;Midway;US;United States Of America;Amerika;CHI;Chicago;Þikago;IL;Illinois;1;1
MDX;Mercedes;AR;Argentina;Arjantin;MDX;Mercedes;NULL;CR;Corrientes;0;1
MDY;Sand Island;UM;U.S. Minor Outlying Islands;U.S. Minor Outlying Islands;MDY;Midway Island;NULL;NULL;NULL;0;1
MDZ;El Plumerillo;AR;Argentina;Arjantin;MDZ;Mendoza;NULL;MD;Mendoza;2;1
MEA;Macae;BR;Brazil;Brezilya;MEA;Macae;NULL;RJ;Rio De Janeiro;0;1
MEB;Essendon;AU;Australia;Avustralya;MEL;Melbourne;NULL;VI;Victoria;72;1
MEC;Manta;EC;Ecuador;Ekvator;MEC;Manta;NULL;NULL;NULL;3;1
MED;Madinah;SA;Saudi Arabia;Suudi Arabistan;MED;Madinah;Medine;NULL;NULL;140;1
MEE;Mare;NC;New Caledonia;Yeni Kaledonya;MEE;Mare;NULL;NULL;NULL;0;1
MEF;Melfi;TD;Chad;Çad;MEF;Melfi;NULL;NULL;NULL;0;1
MEG;Malanje;AO;Angola;Angola;MEG;Malanje;NULL;NULL;NULL;0;1
MEH;Mehamn;NO;Norway;Norveç;MEH;Mehamn;NULL;NULL;NULL;0;1
MEI;Key Field;US;United States Of America;Amerika;MEI;Meridian;NULL;MS;Mississipi;0;1
MEJ;Meadville;US;United States Of America;Amerika;MEJ;Meadville;NULL;PA;Pennsylvania;0;1
MEK;Royal Afb;MA;Morocco;Fas;MEK;Meknes;NULL;NULL;NULL;0;1
MEL;Tullamarine;AU;Australia;Avustralya;MEL;Melbourne;NULL;VI;Victoria;72;1
MEM;Memphis Intl;US;United States Of America;Amerika;MEM;Memphis;NULL;TN;Tennessee;3;1
MEN;Brenoux;FR;France;Fransa;MEN;Mende;NULL;NULL;NULL;0;1
MEO;Dare County Reg;US;United States Of America;Amerika;MEO;Manteo;NULL;NC;North Carolina;0;1
MEP;Mersing;MY;Malaysia;Malezya;MEP;Mersing;NULL;NULL;NULL;0;1
MEQ;Seunagan;ID;Indonesia;Endonezya;MEQ;Meulaboh;NULL;NULL;NULL;0;1
MER;Castle Afb;US;United States Of America;Amerika;MCE;Merced;NULL;CA;California;0;1
MES;Polania;ID;Indonesia;Endonezya;MES;Medan;NULL;NULL;NULL;0;1
MET;Moreton;AU;Australia;Avustralya;MET;Moreton;NULL;QL;Queensland;0;1
MEU;Monte Dourado;BR;Brazil;Brezilya;MEU;Monte Dourado;NULL;PA;Para;0;1
MEV;Douglas County;US;United States Of America;Amerika;MEV;Minden;NULL;NV;Nevada;0;1
MEW;Mweka;CD;Congo The Democratic Rep Of;Kongo Demokratik Cumhuriyeti;MEW;Mweka;NULL;NULL;NULL;0;1
MEX;Juarez Intl;MX;Mexico;Meksika;MEX;Mexico City;NULL;NULL;NULL;17;1
MEY;Meghauli;NP;Nepal;Nepal;MEY;Meghauli;NULL;NULL;NULL;0;1
MEZ;Messina;ZA;South Africa;Güney Afrika;MEZ;Messina;NULL;NULL;NULL;0;1
MFA;Mafia;TZ;Tanzania-United Republic;Tanzanya;MFA;Mafia;NULL;NULL;NULL;0;1
MFB;Monfort;CO;Colombia;Kolombiya;MFB;Monfort;NULL;NULL;NULL;0;1
MFC;Mafeteng;LS;Lesotho;Lesotho;MFC;Mafeteng;NULL;NULL;NULL;0;1
MFD;Lahm Mncp;US;United States Of America;Amerika;MFD;Mansfield;NULL;OH;Ohio;0;1
MFE;Miller Intl;US;United States Of America;Amerika;MFE;Mcallen;NULL;TX;Texas;0;1
MFF;Moanda;GA;Gabon;Gabon;MFF;Moanda;NULL;NULL;NULL;0;1
MFG;Muzaffarabad;PK;Pakistan;Pakistan;MFG;Muzaffarabad;NULL;NULL;NULL;0;1
MFH;Mesquite;US;United States Of America;Amerika;MFH;Mesquite;NULL;NV;Nevada;0;1
MFI;Marshfield Mnpl;US;United States Of America;Amerika;MFI;Marshfield;NULL;WI;Wisconsin;0;1
MFJ;Moala;FJ;Fiji;Fiji;MFJ;Moala;NULL;NULL;NULL;0;1
MFK;Matsu;TW;Taiwan;Tayvan;MFK;Matsu;NULL;NULL;NULL;0;1
MFL;Mount Full Stop;AU;Australia;Avustralya;MFL;Mount Full Stop;NULL;QL;Queensland;0;1
MFM;International;MO;Macao -Sar Of China-;Makao;MFM;Macau;NULL;NULL;NULL;0;1
MFN;Milford Sound;NZ;New Zealand;Yeni Zelanda;MFN;Milford Sound;NULL;NULL;NULL;0;1
MFO;Manguna;PG;Papua New Guinea;Papua Yeni Gine;MFO;Manguna;NULL;NULL;NULL;0;1
MFP;Manners Creek;AU;Australia;Avustralya;MFP;Manners Creek;NULL;NT;Northern Territory;0;1
MFQ;Maradi;NE;Niger;Nijer;MFQ;Maradi;NULL;NULL;NULL;0;1
MFR;Jackson County;US;United States Of America;Amerika;MFR;Medford;NULL;OR;Oregon;0;1
MFS;Miraflores;CO;Colombia;Kolombiya;MFS;Miraflores;NULL;NULL;NULL;0;1
MFT;Machu Picchu;PE;Peru;Peru;MFT;Machu Picchu;NULL;NULL;NULL;0;1
MFU;Mfuwe;ZM;Zambia;Zambiya;MFU;Mfuwe;NULL;NULL;NULL;0;1
MFV;Accomack County;US;United States Of America;Amerika;MFV;Melfa;NULL;VA;Virginia;0;1
MFW;Magaruque;MZ;Mozambique;Mozambik;MFW;Magaruque;NULL;NULL;NULL;0;1
MFX;Meribel;FR;France;Fransa;MFX;Meribel;NULL;NULL;NULL;0;1
MFY;Mayfa'ah;YE;Yemen Republic;Yemen ;MFY;Mayfa'ah;NULL;NULL;NULL;0;1
MFZ;Meselia;PG;Papua New Guinea;Papua Yeni Gine;MFZ;Meselia;NULL;NULL;NULL;0;1
MGA;Augusto C Sandino;NI;Nicaragua;Nikaragua;MGA;Managua;NULL;NULL;NULL;0;1
MGB;Mount Gambier;AU;Australia;Avustralya;MGB;Mount Gambier;NULL;SA;South Australia;0;1
MGC;Michigan;US;United States Of America;Amerika;MGC;Michigan City;NULL;IN;Indiana;0;1
MGD;Magdalena;BO;Bolivia;Bolivya;MGD;Magdalena;NULL;NULL;NULL;0;1
MGE;Dobbins Afb;US;United States Of America;Amerika;MGE;Marietta;NULL;GA;Georgia;0;1
MGF;Regional De Maringa;BR;Brazil;Brezilya;MGF;Maringa;NULL;PR;Parana;0;1
MGG;Margarima;PG;Papua New Guinea;Papua Yeni Gine;MGG;Margarima;NULL;NULL;NULL;0;1
MGH;Margate;ZA;South Africa;Güney Afrika;MGH;Margate;NULL;NULL;NULL;0;1
MGI;Matagorda;US;United States Of America;Amerika;MGI;Matagorda Isl;NULL;TX;Texas;0;1
